Date,Price,Open,High,Low,Volume,Change_Pct
2013-05-13,3679.83,3679.83,3679.83,3679.83,0,1.1
2013-05-14,3771.05,3771.05,3771.05,3771.05,0,2.48
2013-05-15,3715.93,3715.93,3715.93,3715.93,0,-1.46
2013-05-16,3773.78,3773.78,3773.78,3773.78,0,1.56
2013-05-19,3873.62,3873.62,3873.62,3873.62,0,2.65
2013-05-20,3902.39,3902.39,3902.39,3902.39,0,0.74
2013-05-21,3832.62,3832.62,3832.62,3832.62,0,-1.79
2013-05-22,3762.08,3762.08,3762.08,3762.08,0,-1.84
2013-05-26,3683.98,3683.98,3683.98,3683.98,0,-2.08
2013-05-27,3748.22,3748.22,3748.22,3748.22,0,1.74
2013-05-28,3757.99,3757.99,3757.99,3757.99,0,0.26
2013-05-29,3855.14,3855.14,3855.14,3855.14,0,2.59
2013-05-30,3878.07,3878.07,3878.07,3878.07,0,0.59
2013-06-02,3943.24,3943.24,3943.24,3943.24,0,1.68
2013-06-03,3974.97,3974.97,3974.97,3974.97,0,0.8
2013-06-04,3974.48,3974.48,3974.48,3974.48,0,-0.01
2013-06-05,4048.03,4048.03,4048.03,4048.03,0,1.85
2013-06-06,4028.12,4028.12,4028.12,4028.12,0,-0.49
2013-06-09,3882.81,3882.81,3882.81,3882.81,0,-3.61
2013-06-10,4006.83,4006.83,4006.83,4006.83,0,3.19
2013-06-11,4062.74,4062.74,4062.74,4062.74,0,1.4
2013-06-12,4103.39,4103.39,4103.39,4103.39,0,1.0
2013-06-13,4079.8,4079.8,4079.8,4079.8,0,-0.57
2013-06-16,4179.67,4179.67,4179.67,4179.67,0,2.45
2013-06-17,4165.7,4165.7,4165.7,4165.7,0,-0.33
2013-06-18,4184.46,4184.46,4184.46,4184.46,0,0.45
2013-06-19,4259.21,4259.21,4259.21,4259.21,0,1.79
2013-06-20,4213.92,4213.92,4213.92,4213.92,0,-1.06
2013-06-23,4170.15,4170.15,4170.15,4170.15,0,-1.04
2013-06-24,4146.55,4146.55,4146.55,4146.55,0,-0.57
2013-06-26,4190.09,4190.09,4190.09,4190.09,0,1.05
2013-06-27,4149.16,4149.16,4149.16,4149.16,0,-0.98
2013-06-30,4104.64,4104.64,4104.64,4104.64,0,-1.07
2013-07-02,4224.16,4224.16,4224.16,4224.16,0,2.91
2013-07-03,4231.95,4231.95,4231.95,4231.95,0,0.18
2013-07-04,4270.42,4270.42,4270.42,4270.42,0,0.91
2013-07-07,4278.09,4278.09,4278.09,4278.09,0,0.18
2013-07-08,4263.23,4263.23,4263.23,4263.23,0,-0.35
2013-07-09,4321.31,4321.31,4321.31,4321.31,0,1.36
2013-07-10,4345.45,4345.45,4345.45,4345.45,0,0.56
2013-07-11,4262.93,4262.93,4262.93,4262.93,0,-1.9
2013-07-14,4206.6,4206.6,4206.6,4206.6,0,-1.32
2013-07-15,4275.49,4275.49,4275.49,4275.49,0,1.64
2013-07-16,4295.83,4295.83,4295.83,4295.83,0,0.48
2013-07-17,4284.13,4284.13,4284.13,4284.13,0,-0.27
2013-07-18,4223.61,4223.61,4223.61,4223.61,0,-1.41
2013-07-21,4090.02,4090.02,4090.02,4090.02,0,-3.16
2013-07-22,4054.74,4054.74,4054.74,4054.74,0,-0.86
2013-07-23,3929.57,3929.57,3929.57,3929.57,0,-3.09
2013-07-24,4076.5,4076.5,4076.5,4076.5,0,3.74
2013-07-25,3979.19,3979.19,3979.19,3979.19,0,-2.39
2013-07-28,3919.72,3919.72,3919.72,3919.72,0,-1.49
2013-07-29,3975.12,3975.12,3975.12,3975.12,0,1.41
2013-07-30,3957.2,3957.2,3957.2,3957.2,0,-0.45
2013-07-31,3940.8,3940.8,3940.8,3940.8,0,-0.41
2013-08-01,3911.75,3911.75,3911.75,3911.75,0,-0.74
2013-08-05,3891.97,3891.97,3891.97,3891.97,0,-0.51
2013-08-12,3916.83,3916.83,3916.83,3916.83,0,0.64
2013-08-13,3979.35,3979.35,3979.35,3979.35,0,1.6
2013-08-14,3983.46,3983.46,3983.46,3983.46,0,0.1
2013-08-18,4033.77,4033.77,4033.77,4033.77,0,1.26
2013-08-19,4083.91,4083.91,4083.91,4083.91,0,1.24
2013-08-20,4082.67,4082.67,4082.67,4082.67,0,-0.03
2013-08-21,4068.72,4068.72,4068.72,4068.72,0,-0.34
2013-08-22,4125.27,4125.27,4125.27,4125.27,0,1.39
2013-08-25,4163.18,4163.18,4163.18,4163.18,0,0.92
2013-08-26,4134.12,4134.12,4134.12,4134.12,0,-0.7
2013-08-27,4132.13,4132.13,4132.13,4132.13,0,-0.05
2013-08-29,4127.48,4127.48,4127.48,4127.48,0,-0.11
2013-09-01,4140.3,4140.3,4140.3,4140.3,0,0.31
2013-09-02,4100.35,4100.35,4100.35,4100.35,0,-0.96
2013-09-03,4127.61,4127.61,4127.61,4127.61,0,0.66
2013-09-04,4128.18,4128.18,4128.18,4128.18,0,0.01
2013-09-05,4118.49,4118.49,4118.49,4118.49,0,-0.23
2013-09-08,4077.36,4077.36,4077.36,4077.36,0,-1.0
2013-09-09,4071.16,4071.16,4071.16,4071.16,0,-0.15
2013-09-10,4073.63,4073.63,4073.63,4073.63,0,0.06
2013-09-11,4076.96,4076.96,4076.96,4076.96,0,0.08
2013-09-12,4077.94,4077.94,4077.94,4077.94,0,0.02
2013-09-15,4123.9,4123.9,4123.9,4123.9,0,1.13
2013-09-16,4137.93,4137.93,4137.93,4137.93,0,0.34
2013-09-17,4118.81,4118.81,4118.81,4118.81,0,-0.46
2013-09-18,4116.16,4116.16,4116.16,4116.16,0,-0.06
2013-09-19,4097.71,4097.71,4097.71,4097.71,0,-0.45
2013-09-22,4036.78,4036.78,4036.78,4036.78,0,-1.49
2013-09-23,4021.08,4021.08,4021.08,4021.08,0,-0.39
2013-09-24,4030.09,4030.09,4030.09,4030.09,0,0.22
2013-09-25,4005.92,4005.92,4005.92,4005.92,0,-0.6
2013-09-26,4013.37,4013.37,4013.37,4013.37,0,0.19
2013-09-29,3968.79,3968.79,3968.79,3968.79,0,-1.11
2013-09-30,3937.68,3937.68,3937.68,3937.68,0,-0.78
2013-10-01,3928.48,3928.48,3928.48,3928.48,0,-0.23
2013-10-02,3954.48,3954.48,3954.48,3954.48,0,0.66
2013-10-03,3948.44,3948.44,3948.44,3948.44,0,-0.15
2013-10-06,3882.33,3882.33,3882.33,3882.33,0,-1.67
2013-10-07,3857.25,3857.25,3857.25,3857.25,0,-0.65
2013-10-08,3792.35,3792.35,3792.35,3792.35,0,-1.68
2013-10-09,3821.56,3821.56,3821.56,3821.56,0,0.77
2013-10-10,3843.55,3843.55,3843.55,3843.55,0,0.58
2013-10-20,3771.68,3771.68,3771.68,3771.68,0,-1.87
2013-10-21,3763.88,3763.88,3763.88,3763.88,0,-0.21
2013-10-22,3814.66,3814.66,3814.66,3814.66,0,1.35
2013-10-23,3883.86,3883.86,3883.86,3883.86,0,1.81
2013-10-24,3799.27,3799.27,3799.27,3799.27,0,-2.18
2013-10-27,3909.14,3909.14,3909.14,3909.14,0,2.89
2013-10-28,3951.5,3951.5,3951.5,3951.5,0,1.08
2013-10-29,3989.14,3989.14,3989.14,3989.14,0,0.95
2013-10-30,3946.01,3946.01,3946.01,3946.01,0,-1.08
2013-10-31,3967.72,3967.72,3967.72,3967.72,0,0.55
2013-11-03,3993.33,3993.33,3993.33,3993.33,0,0.65
2013-11-04,4085.2,4085.2,4085.2,4085.2,0,2.3
2013-11-05,4090.12,4090.12,4090.12,4090.12,0,0.12
2013-11-06,4111.96,4111.96,4111.96,4111.96,0,0.53
2013-11-07,4200.8,4200.8,4200.8,4200.8,0,2.16
2013-11-10,4244.7,4244.7,4244.7,4244.7,0,1.05
2013-11-11,4198.5,4198.5,4198.5,4198.5,0,-1.09
2013-11-12,4197.71,4197.71,4197.71,4197.71,0,-0.02
2013-11-13,4212.72,4212.72,4212.72,4212.72,0,0.36
2013-11-14,4241.54,4241.54,4241.54,4241.54,0,0.68
2013-11-17,4256.42,4256.42,4256.42,4256.42,0,0.35
2013-11-18,4279.42,4279.42,4279.42,4279.42,0,0.54
2013-11-19,4381.37,4381.37,4381.37,4381.37,0,2.38
2013-11-20,4439.59,4439.59,4439.59,4439.59,0,1.33
2013-11-21,4395.93,4395.93,4395.93,4395.93,0,-0.98
2013-11-24,4324.7,4324.7,4324.7,4324.7,0,-1.62
2013-11-25,4354.88,4354.88,4354.88,4354.88,0,0.7
2013-11-26,4277.54,4277.54,4277.54,4277.54,0,-1.78
2013-11-27,4268.65,4268.65,4268.65,4268.65,0,-0.21
2013-11-28,4230.72,4230.72,4230.72,4230.72,0,-0.89
2013-12-01,4147.2,4147.2,4147.2,4147.2,0,-1.97
2013-12-02,4197.92,4197.92,4197.92,4197.92,0,1.22
2013-12-03,4310.72,4310.72,4310.72,4310.72,0,2.69
2013-12-04,4294.22,4294.22,4294.22,4294.22,0,-0.38
2013-12-05,4277.39,4277.39,4277.39,4277.39,0,-0.39
2013-12-08,4302.56,4302.56,4302.56,4302.56,0,0.59
2013-12-09,4289.82,4289.82,4289.82,4289.82,0,-0.3
2013-12-10,4329.53,4329.53,4329.53,4329.53,0,0.93
2013-12-11,4333.79,4333.79,4333.79,4333.79,0,0.1
2013-12-12,4299.58,4299.58,4299.58,4299.58,0,-0.79
2013-12-15,4280.72,4280.72,4280.72,4280.72,0,-0.44
2013-12-17,4270.58,4270.58,4270.58,4270.58,0,-0.24
2013-12-18,4240.12,4240.12,4240.12,4240.12,0,-0.71
2013-12-19,4244.63,4244.63,4244.63,4244.63,0,0.11
2013-12-22,4288.86,4288.86,4288.86,4288.86,0,1.04
2013-12-23,4265.24,4265.24,4265.24,4265.24,0,-0.55
2013-12-24,4228.9,4228.9,4228.9,4228.9,0,-0.85
2013-12-26,4200.96,4200.96,4200.96,4200.96,0,-0.66
2013-12-29,4209.69,4209.69,4209.69,4209.69,0,0.21
2013-12-30,4266.55,4266.55,4266.55,4266.55,0,1.35
2014-01-01,4286.15,4286.15,4286.15,4286.15,0,0.46
2014-01-02,4314.09,4314.09,4314.09,4314.09,0,0.65
2014-01-06,4296.34,4296.34,4296.34,4296.34,0,-0.41
2014-01-07,4330.63,4330.63,4330.63,4330.63,0,0.8
2014-01-08,4391.27,4391.27,4391.27,4391.27,0,1.4
2014-01-09,4407.82,4407.82,4407.82,4407.82,0,0.38
2014-01-12,4437.81,4437.81,4437.81,4437.81,0,0.68
2014-01-13,4454.83,4454.83,4454.83,4454.83,0,0.38
2014-01-15,4494.02,4494.02,4494.02,4494.02,0,0.88
2014-01-16,4519.35,4519.35,4519.35,4519.35,0,0.56
2014-01-19,4565.4,4565.4,4565.4,4565.4,0,1.02
2014-01-20,4550.47,4550.47,4550.47,4550.47,0,-0.33
2014-01-21,4584.62,4584.62,4584.62,4584.62,0,0.75
2014-01-22,4640.55,4640.55,4640.55,4640.55,0,1.22
2014-01-23,4702.66,4702.66,4702.66,4702.66,0,1.34
2014-01-26,4758.37,4758.37,4758.37,4758.37,0,1.18
2014-01-27,4751.61,4751.61,4751.61,4751.61,0,-0.14
2014-01-28,4706.54,4706.54,4706.54,4706.54,0,-0.95
2014-01-29,4748.51,4748.51,4748.51,4748.51,0,0.89
2014-01-30,4753.17,4753.17,4753.17,4753.17,0,0.1
2014-02-02,4787.66,4787.66,4787.66,4787.66,0,0.73
2014-02-03,4826.51,4826.51,4826.51,4826.51,0,0.81
2014-02-04,4809.54,4809.54,4809.54,4809.54,0,-0.35
2014-02-05,4811.49,4811.49,4811.49,4811.49,0,0.04
2014-02-06,4845.08,4845.08,4845.08,4845.08,0,0.7
2014-02-09,4822.71,4822.71,4822.71,4822.71,0,-0.46
2014-02-10,4797.97,4797.97,4797.97,4797.97,0,-0.51
2014-02-11,4763.46,4763.46,4763.46,4763.46,0,-0.72
2014-02-12,4763.71,4763.71,4763.71,4763.71,0,0.01
2014-02-13,4759.32,4759.32,4759.32,4759.32,0,-0.09
2014-02-16,4713.87,4713.87,4713.87,4713.87,0,-0.95
2014-02-17,4684.07,4684.07,4684.07,4684.07,0,-0.63
2014-02-18,4671.56,4671.56,4671.56,4671.56,0,-0.27
2014-02-19,4749.23,4749.23,4749.23,4749.23,0,1.66
2014-02-20,4761.18,4761.18,4761.18,4761.18,0,0.25
2014-02-23,4727.44,4727.44,4727.44,4727.44,0,-0.71
2014-02-24,4751.58,4751.58,4751.58,4751.58,0,0.51
2014-02-25,4756.88,4756.88,4756.88,4756.88,0,0.11
2014-02-26,4750.26,4750.26,4750.26,4750.26,0,-0.14
2014-02-27,4749.86,4749.86,4749.86,4749.86,0,-0.01
2014-03-02,4697.3,4697.3,4697.3,4697.3,0,-1.11
2014-03-03,4687.19,4687.19,4687.19,4687.19,0,-0.22
2014-03-04,4703.87,4703.87,4703.87,4703.87,0,0.36
2014-03-05,4697.54,4697.54,4697.54,4697.54,0,-0.13
2014-03-06,4699.62,4699.62,4699.62,4699.62,0,0.04
2014-03-09,4687.19,4687.19,4687.19,4687.19,0,-0.26
2014-03-10,4665.56,4665.56,4665.56,4665.56,0,-0.46
2014-03-11,4672.63,4672.63,4672.63,4672.63,0,0.15
2014-03-12,4660.52,4660.52,4660.52,4660.52,0,-0.26
2014-03-13,4635.33,4635.33,4635.33,4635.33,0,-0.54
2014-03-16,4591.17,4591.17,4591.17,4591.17,0,-0.95
2014-03-18,4554.78,4554.78,4554.78,4554.78,0,-0.79
2014-03-19,4519.02,4519.02,4519.02,4519.02,0,-0.79
2014-03-20,4558.93,4558.93,4558.93,4558.93,0,0.88
2014-03-23,4519.54,4519.54,4519.54,4519.54,0,-0.86
2014-03-24,4466.08,4466.08,4466.08,4466.08,0,-1.18
2014-03-25,4498.77,4498.77,4498.77,4498.77,0,0.73
2014-03-27,4508.05,4508.05,4508.05,4508.05,0,0.21
2014-03-30,4478.68,4478.68,4478.68,4478.68,0,-0.65
2014-03-31,4491.98,4491.98,4491.98,4491.98,0,0.3
2014-04-01,4526.94,4526.94,4526.94,4526.94,0,0.78
2014-04-02,4595.8,4595.8,4595.8,4595.8,0,1.52
2014-04-03,4621.22,4621.22,4621.22,4621.22,0,0.55
2014-04-06,4588.78,4588.78,4588.78,4588.78,0,-0.7
2014-04-07,4608.29,4608.29,4608.29,4608.29,0,0.43
2014-04-08,4586.91,4586.91,4586.91,4586.91,0,-0.46
2014-04-09,4594.33,4594.33,4594.33,4594.33,0,0.16
2014-04-10,4592.73,4592.73,4592.73,4592.73,0,-0.03
2014-04-13,4573.56,4573.56,4573.56,4573.56,0,-0.42
2014-04-15,4606.75,4606.75,4606.75,4606.75,0,0.73
2014-04-16,4590.14,4590.14,4590.14,4590.14,0,-0.36
2014-04-17,4598.91,4598.91,4598.91,4598.91,0,0.19
2014-04-20,4616.44,4616.44,4616.44,4616.44,0,0.38
2014-04-21,4648.75,4648.75,4648.75,4648.75,0,0.7
2014-04-22,4659.99,4659.99,4659.99,4659.99,0,0.24
2014-04-23,4694.21,4694.21,4694.21,4694.21,0,0.73
2014-04-24,4702.45,4702.45,4702.45,4702.45,0,0.18
2014-04-27,4666.41,4666.41,4666.41,4666.41,0,-0.77
2014-04-28,4624.75,4624.75,4624.75,4624.75,0,-0.89
2014-04-29,4567.04,4567.04,4567.04,4567.04,0,-1.25
2014-04-30,4566.85,4566.85,4566.85,4566.85,0,0.0
2014-05-04,4504.77,4504.77,4504.77,4504.77,0,-1.36
2014-05-05,4506.44,4506.44,4506.44,4506.44,0,0.04
2014-05-06,4562.96,4562.96,4562.96,4562.96,0,1.25
2014-05-07,4575.5,4575.5,4575.5,4575.5,0,0.27
2014-05-08,4555.11,4555.11,4555.11,4555.11,0,-0.45
2014-05-11,4498.34,4498.34,4498.34,4498.34,0,-1.25
2014-05-12,4497.12,4497.12,4497.12,4497.12,0,-0.03
2014-05-14,4457.49,4457.49,4457.49,4457.49,0,-0.88
2014-05-15,4416.95,4416.95,4416.95,4416.95,0,-0.91
2014-05-18,4402.5,4402.5,4402.5,4402.5,0,-0.33
2014-05-19,4364.27,4364.27,4364.27,4364.27,0,-0.87
2014-05-20,4363.49,4363.49,4363.49,4363.49,0,-0.02
2014-05-21,4410.63,4410.63,4410.63,4410.63,0,1.08
2014-05-22,4384.06,4384.06,4384.06,4384.06,0,-0.6
2014-05-25,4378.25,4378.25,4378.25,4378.25,0,-0.13
2014-05-26,4378.34,4378.34,4378.34,4378.34,0,0.0
2014-05-27,4415.75,4415.75,4415.75,4415.75,0,0.85
2014-05-28,4430.98,4430.98,4430.98,4430.98,0,0.34
2014-05-29,4430.47,4430.47,4430.47,4430.47,0,-0.01
2014-06-01,4448.57,4448.57,4448.57,4448.57,0,0.41
2014-06-02,4447.45,4447.45,4447.45,4447.45,0,-0.03
2014-06-03,4418.79,4418.79,4418.79,4418.79,0,-0.64
2014-06-04,4401.0,4401.0,4401.0,4401.0,0,-0.4
2014-06-05,4396.54,4396.54,4396.54,4396.54,0,-0.1
2014-06-08,4346.33,4346.33,4346.33,4346.33,0,-1.14
2014-06-09,4415.96,4415.96,4415.96,4415.96,0,1.6
2014-06-10,4401.88,4401.88,4401.88,4401.88,0,-0.32
2014-06-11,4411.17,4411.17,4411.17,4411.17,0,0.21
2014-06-12,4408.8,4408.8,4408.8,4408.8,0,-0.05
2014-06-15,4361.58,4361.58,4361.58,4361.58,0,-1.07
2014-06-16,4358.75,4358.75,4358.75,4358.75,0,-0.06
2014-06-17,4338.87,4338.87,4338.87,4338.87,0,-0.46
2014-06-18,4340.46,4340.46,4340.46,4340.46,0,0.04
2014-06-19,4328.4,4328.4,4328.4,4328.4,0,-0.28
2014-06-22,4322.26,4322.26,4322.26,4322.26,0,-0.14
2014-06-23,4367.89,4367.89,4367.89,4367.89,0,1.06
2014-06-24,4392.94,4392.94,4392.94,4392.94,0,0.57
2014-06-25,4403.64,4403.64,4403.64,4403.64,0,0.24
2014-06-26,4409.42,4409.42,4409.42,4409.42,0,0.13
2014-06-29,4487.07,4487.07,4487.07,4487.07,0,1.76
2014-06-30,4480.52,4480.52,4480.52,4480.52,0,-0.15
2014-07-02,4466.61,4466.61,4466.61,4466.61,0,-0.31
2014-07-03,4436.2,4436.2,4436.2,4436.2,0,-0.68
2014-07-06,4411.15,4411.15,4411.15,4411.15,0,-0.56
2014-07-07,4376.77,4376.77,4376.77,4376.77,0,-0.78
2014-07-08,4376.52,4376.52,4376.52,4376.52,0,-0.01
2014-07-09,4371.0,4371.0,4371.0,4371.0,0,-0.13
2014-07-10,4363.08,4363.08,4363.08,4363.08,0,-0.18
2014-07-13,4344.36,4344.36,4344.36,4344.36,0,-0.43
2014-07-14,4376.89,4376.89,4376.89,4376.89,0,0.75
2014-07-15,4362.78,4362.78,4362.78,4362.78,0,-0.32
2014-07-16,4389.35,4389.35,4389.35,4389.35,0,0.61
2014-07-17,4392.15,4392.15,4392.15,4392.15,0,0.06
2014-07-20,4374.19,4374.19,4374.19,4374.19,0,-0.41
2014-07-21,4394.94,4394.94,4394.94,4394.94,0,0.47
2014-07-22,4424.6,4424.6,4424.6,4424.6,0,0.67
2014-07-23,4388.68,4388.68,4388.68,4388.68,0,-0.81
2014-07-24,4427.15,4427.15,4427.15,4427.15,0,0.88
2014-08-03,4420.61,4420.61,4420.61,4420.61,0,-0.15
2014-08-04,4467.0,4467.0,4467.0,4467.0,0,1.05
2014-08-05,4472.17,4472.17,4472.17,4472.17,0,0.12
2014-08-06,4484.9,4484.9,4484.9,4484.9,0,0.28
2014-08-07,4486.19,4486.19,4486.19,4486.19,0,0.03
2014-08-10,4530.83,4530.83,4530.83,4530.83,0,1.0
2014-08-11,4565.13,4565.13,4565.13,4565.13,0,0.76
2014-08-12,4526.49,4526.49,4526.49,4526.49,0,-0.85
2014-08-13,4527.21,4527.21,4527.21,4527.21,0,0.02
2014-08-14,4554.51,4554.51,4554.51,4554.51,0,0.6
2014-08-18,4554.14,4554.14,4554.14,4554.14,0,-0.01
2014-08-19,4576.36,4576.36,4576.36,4576.36,0,0.49
2014-08-20,4553.86,4553.86,4553.86,4553.86,0,-0.49
2014-08-21,4547.05,4547.05,4547.05,4547.05,0,-0.15
2014-08-24,4540.6,4540.6,4540.6,4540.6,0,-0.14
2014-08-25,4564.34,4564.34,4564.34,4564.34,0,0.52
2014-08-26,4590.65,4590.65,4590.65,4590.65,0,0.58
2014-08-27,4599.46,4599.46,4599.46,4599.46,0,0.19
2014-08-28,4577.99,4577.99,4577.99,4577.99,0,-0.47
2014-08-31,4549.51,4549.51,4549.51,4549.51,0,-0.62
2014-09-01,4554.97,4554.97,4554.97,4554.97,0,0.12
2014-09-02,4602.43,4602.43,4602.43,4602.43,0,1.04
2014-09-03,4632.46,4632.46,4632.46,4632.46,0,0.65
2014-09-04,4642.37,4642.37,4642.37,4642.37,0,0.21
2014-09-07,4641.45,4641.45,4641.45,4641.45,0,-0.02
2014-09-08,4608.95,4608.95,4608.95,4608.95,0,-0.7
2014-09-09,4647.43,4647.43,4647.43,4647.43,0,0.83
2014-09-10,4663.13,4663.13,4663.13,4663.13,0,0.34
2014-09-11,4675.91,4675.91,4675.91,4675.91,0,0.27
2014-09-14,4713.58,4713.58,4713.58,4713.58,0,0.81
2014-09-15,4709.91,4709.91,4709.91,4709.91,0,-0.08
2014-09-16,4759.39,4759.39,4759.39,4759.39,0,1.05
2014-09-17,4798.39,4798.39,4798.39,4798.39,0,0.82
2014-09-18,4866.19,4866.19,4866.19,4866.19,0,1.41
2014-09-21,4913.24,4913.24,4913.24,4913.24,0,0.97
2014-09-22,4924.52,4924.52,4924.52,4924.52,0,0.23
2014-09-23,4967.11,4967.11,4967.11,4967.11,0,0.86
2014-09-24,4979.72,4979.72,4979.72,4979.72,0,0.25
2014-09-25,5026.92,5026.92,5026.92,5026.92,0,0.95
2014-09-28,5072.2,5072.2,5072.2,5072.2,0,0.9
2014-09-29,5050.34,5050.34,5050.34,5050.34,0,-0.43
2014-09-30,5074.3,5074.3,5074.3,5074.3,0,0.47
2014-10-01,5153.26,5153.26,5153.26,5153.26,0,1.56
2014-10-02,5237.72,5237.72,5237.72,5237.72,0,1.64
2014-10-12,5334.03,5334.03,5334.03,5334.03,0,1.84
2014-10-13,5309.24,5309.24,5309.24,5309.24,0,-0.46
2014-10-14,5292.6,5292.6,5292.6,5292.6,0,-0.31
2014-10-15,5315.11,5315.11,5315.11,5315.11,0,0.43
2014-10-16,5285.83,5285.83,5285.83,5285.83,0,-0.55
2014-10-19,5176.75,5176.75,5176.75,5176.75,0,-2.06
2014-10-20,5144.5,5144.5,5144.5,5144.5,0,-0.62
2014-10-21,5233.82,5233.82,5233.82,5233.82,0,1.74
2014-10-22,5170.15,5170.15,5170.15,5170.15,0,-1.22
2014-10-23,5154.1,5154.1,5154.1,5154.1,0,-0.31
2014-10-26,5111.63,5111.63,5111.63,5111.63,0,-0.82
2014-10-27,5157.24,5157.24,5157.24,5157.24,0,0.89
2014-10-28,5128.84,5128.84,5128.84,5128.84,0,-0.55
2014-10-29,5109.42,5109.42,5109.42,5109.42,0,-0.38
2014-10-30,5173.23,5173.23,5173.23,5173.23,0,1.25
2014-11-02,5105.22,5105.22,5105.22,5105.22,0,-1.31
2014-11-03,5065.14,5065.14,5065.14,5065.14,0,-0.79
2014-11-05,5017.22,5017.22,5017.22,5017.22,0,-0.95
2014-11-06,5025.1,5025.1,5025.1,5025.1,0,0.16
2014-11-09,4938.65,4938.65,4938.65,4938.65,0,-1.72
2014-11-10,4914.71,4914.71,4914.71,4914.71,0,-0.48
2014-11-11,4934.78,4934.78,4934.78,4934.78,0,0.41
2014-11-12,5005.65,5005.65,5005.65,5005.65,0,1.44
2014-11-13,4984.46,4984.46,4984.46,4984.46,0,-0.42
2014-11-16,4963.89,4963.89,4963.89,4963.89,0,-0.41
2014-11-17,4917.42,4917.42,4917.42,4917.42,0,-0.94
2014-11-18,4898.82,4898.82,4898.82,4898.82,0,-0.38
2014-11-19,4926.23,4926.23,4926.23,4926.23,0,0.56
2014-11-20,4899.6,4899.6,4899.6,4899.6,0,-0.54
2014-11-23,4838.11,4838.11,4838.11,4838.11,0,-1.26
2014-11-24,4768.9,4768.9,4768.9,4768.9,0,-1.43
2014-11-25,4804.45,4804.45,4804.45,4804.45,0,0.75
2014-11-26,4756.61,4756.61,4756.61,4756.61,0,-1.0
2014-11-27,4772.55,4772.55,4772.55,4772.55,0,0.34
2014-11-30,4769.42,4769.42,4769.42,4769.42,0,-0.07
2014-12-01,4868.64,4868.64,4868.64,4868.64,0,2.08
2014-12-02,4932.89,4932.89,4932.89,4932.89,0,1.32
2014-12-03,4992.0,4992.0,4992.0,4992.0,0,1.2
2014-12-04,4961.84,4961.84,4961.84,4961.84,0,-0.6
2014-12-07,4930.37,4930.37,4930.37,4930.37,0,-0.63
2014-12-08,4930.82,4930.82,4930.82,4930.82,0,0.01
2014-12-09,4944.03,4944.03,4944.03,4944.03,0,0.27
2014-12-10,4943.72,4943.72,4943.72,4943.72,0,-0.01
2014-12-11,4933.03,4933.03,4933.03,4933.03,0,-0.22
2014-12-14,4892.95,4892.95,4892.95,4892.95,0,-0.81
2014-12-15,4878.65,4878.65,4878.65,4878.65,0,-0.29
2014-12-17,4837.92,4837.92,4837.92,4837.92,0,-0.83
2014-12-18,4856.41,4856.41,4856.41,4856.41,0,0.38
2014-12-21,4849.68,4849.68,4849.68,4849.68,0,-0.14
2014-12-22,4868.47,4868.47,4868.47,4868.47,0,0.39
2014-12-23,4838.63,4838.63,4838.63,4838.63,0,-0.61
2014-12-24,4823.57,4823.57,4823.57,4823.57,0,-0.31
2014-12-28,4801.34,4801.34,4801.34,4801.34,0,-0.46
2014-12-29,4814.16,4814.16,4814.16,4814.16,0,0.27
2014-12-30,4864.96,4864.96,4864.96,4864.96,0,1.06
2015-01-01,4941.51,4941.51,4941.51,4941.51,0,1.57
2015-01-05,4926.4,4926.4,4926.4,4926.4,0,-0.31
2015-01-06,4969.67,4969.67,4969.67,4969.67,0,0.88
2015-01-07,4963.66,4963.66,4963.66,4963.66,0,-0.12
2015-01-08,4968.71,4968.71,4968.71,4968.71,0,0.1
2015-01-11,4943.99,4943.99,4943.99,4943.99,0,-0.5
2015-01-12,4956.92,4956.92,4956.92,4956.92,0,0.26
2015-01-13,4969.73,4969.73,4969.73,4969.73,0,0.26
2015-01-14,4951.68,4951.68,4951.68,4951.68,0,-0.36
2015-01-15,4956.09,4956.09,4956.09,4956.09,0,0.09
2015-01-18,4917.37,4917.37,4917.37,4917.37,0,-0.78
2015-01-19,4867.08,4867.08,4867.08,4867.08,0,-1.02
2015-01-20,4856.94,4856.94,4856.94,4856.94,0,-0.21
2015-01-21,4783.21,4783.21,4783.21,4783.21,0,-1.52
2015-01-22,4797.95,4797.95,4797.95,4797.95,0,0.31
2015-01-25,4716.76,4716.76,4716.76,4716.76,0,-1.69
2015-01-26,4708.33,4708.33,4708.33,4708.33,0,-0.18
2015-01-27,4757.1,4757.1,4757.1,4757.1,0,1.04
2015-01-28,4747.63,4747.63,4747.63,4747.63,0,-0.2
2015-01-29,4724.04,4724.04,4724.04,4724.04,0,-0.5
2015-02-01,4654.95,4654.95,4654.95,4654.95,0,-1.46
2015-02-02,4618.43,4618.43,4618.43,4618.43,0,-0.78
2015-02-03,4656.47,4656.47,4656.47,4656.47,0,0.82
2015-02-04,4668.05,4668.05,4668.05,4668.05,0,0.25
2015-02-05,4685.03,4685.03,4685.03,4685.03,0,0.36
2015-02-08,4701.6,4701.6,4701.6,4701.6,0,0.35
2015-02-09,4712.56,4712.56,4712.56,4712.56,0,0.23
2015-02-10,4786.69,4786.69,4786.69,4786.69,0,1.57
2015-02-11,4810.53,4810.53,4810.53,4810.53,0,0.5
2015-02-12,4841.72,4841.72,4841.72,4841.72,0,0.65
